left -0.14206980111233847 10.9
right 0.23806290997202653 12.200000000000001
center 0.04799655442984403
-0.3724532623755899 32.9 0.027453496227068774
-0.3686135380212024 32.9 0.02747313143778558
-0.3647738136668149 32.9 0.027492794755483007
-0.3570943649580398 32.800000000000004 0.027613662184201398
-0.3532546406036523 32.800000000000004 0.02763346861193945
-0.3417354675404897 32.9 0.02761136830248953
-0.32637657012293964 32.9 0.027690987189313062
-0.31101767270538955 32.9 0.027771066574817104
-0.3033382239966145 32.9 0.02781128020486323
-0.29949849964222697 32.9 0.027831430724754223
-0.2918190509334519 32.9 0.02787181949139296
-0.2879793265790644 32.800000000000004 0.027974578746800708
-0.2802998778702893 32.800000000000004 0.028015263811589548
-0.26878070480712674 32.6 0.028243635889752074
-0.25726153174396416 32.6 0.028305520452234376
-0.2495820830351891 32.6 0.028346927708859732
-0.23422318561763902 32.6 0.028430106728810467
-0.21886428820008894 32.6 0.028513775333454026
-0.20734511513692636 32.6 0.02857685068288601
-0.1996656664281513 32.6 0.028619056177076618
-0.18814649336498873 32.6 0.02868259868911434
-0.17278759594743864 32.6 0.028767762265380258
-0.15742869852988856 32.6 0.02885343307837519
-0.1497492498211135 32.6 0.028896460116906268
-0.14206980111233847 10.9 0.08171185601875716
-0.12287117934040084 10.3 0.0863730241530622
-0.10751228192285074 10.3 0.08663275811832465
-0.0998328332140757 10.3 0.08676321177126334
-0.08831366015091312 10.3 0.08695963056905406
-0.08063421144213807 10.100000000000001 0.08866027974145181
-0.06527531402458797 9.4 0.09491472841329884
-0.04991641660703787 9.4 0.09520340360251987
-0.04607669225265035 9.4 0.09527584697778495
-0.0383972435438753 9.4 0.09542106497959862
-0.023038346126325195 9.4 0.09571283307840783
-0.01151917306316262 9.4 0.09593283277321533
-4.5102810375396984e-17 9.4 0.09615384615384615
0.00383972435438748 9.4 0.09608006196306801
0.015358897417550055 9.4 0.09585938725477508
0.02687807048071263 9.4 0.09563972390586659
0.038397243543875206 10.100000000000001 0.08940352034124555
0.04991641660703778 10.100000000000001 0.08919958535731591
0.06527531402458787 10.3 0.08735514827418654
0.07679448708775045 10.700000000000001 0.08417721624094585
0.09215338450530056 10.700000000000001 0.08392332184077447
0.11135200627723818 10.700000000000001 0.08360809954501262
0.12287117934040076 11.4 0.07871090104270992
0.13823007675795085 11.8 0.07602325979269328
0.14974924982111343 12.200000000000001 0.07355462575212504
0.161268422884276 12.200000000000001 0.07339046291574201
0.1727875959474386 12.200000000000001 0.07322703122096792
0.18046704465621363 12.200000000000001 0.07311848053904874
0.1919862177193762 12.200000000000001 0.07295625660467651
0.2035053907825388 12.200000000000001 0.07279475091134939
0.21502456384570137 12.200000000000001 0.07263395869962119
0.22654373690886395 12.200000000000001 0.07247387525200455
0.23806290997202653 12.200000000000001 0.07231449589250954
0.25342180738957665 32.1 0.028754097300964527
0.2649409804527392 32.6 0.028264233988949193
0.2802998778702893 32.6 0.028182021334277583
0.2956587752878394 33.0 0.027769693964358296
0.314857397059777 32.6 0.027998780153884555
0.3302162944773271 32.800000000000004 0.027752906431979214
0.34173546754048967 32.9 0.02761136830248953
