angle,distance
0.41469023027385254,152.70000000000002,0.006007897585213457
0.41852995462824005,152.0,0.006031107853187762
0.43004912769140263,152.0,0.006018313608883566
0.4377285764001777,32.6,0.027366118355991384
0.4454080251089528,32.1,0.02774032746786985
0.45308747381772785,32.6,0.027289040295798088
0.4607669225265029,32.6,0.027250663857426624
0.4722860955896655,32.6,0.027193301156066267
0.47996554429844057,32.6,0.027155193332255665
0.48764499300721564,32.6,0.027117192165154357
0.4953244417159907,32.6,0.027079297207619642
0.5030038904247658,32.6,0.027041508015004784
0.5106833391335409,153.4,0.005876479865782108
0.5183627878423159,32.4,0.027127719680229336
0.5260422365510911,32.6,0.026928770617286973
0.5337216852598661,32.4,0.02705242643502502
0.5414011339686412,25.1,0.034570838059661345
0.5529203070318037,21.700000000000003,0.03966639263698606
0.5605997557405789,21.3,0.04032213367007739
0.5644394800949664,21.3,0.04029430950571587
0.5721189288037414,21.3,0.04023877621809972
0.5797983775125165,21.3,0.04018339579085773
0.5874778262212915,21.3,0.040128167593714445
0.5951572749300666,21.700000000000003,0.03936695723774266
0.6066764479932292,22.1,0.03860579765177807
0.6105161723476167,21.900000000000002,0.03891631440790432
