time,voltage,current,LLR
0.044530391693115234,7666666,253333,0
0.07831954956054688,7594333,560000,0
0.10174369812011719,7611400,494666,0
0.12925457954406738,7628466,449333,0
0.15334606170654297,7617800,429333,0
0.17598462104797363,7627466,429333,0
0.21087431907653809,7634466,409333,0
0.23867106437683105,7633533,384000,0
0.2672715187072754,7632866,370666,0
0.2959909439086914,7632866,370666,0
0.3223288059234619,7642533,377333,0
0.35657811164855957,7632866,377333,0
0.3825869560241699,7642533,370666,0
0.40846920013427734,7642533,370666,0
0.43596625328063965,7642200,370666,0
0.46172285079956055,7642533,364000,0
0.49134135246276855,7642533,377333,0
0.5205979347229004,7633200,377333,0
0.5508596897125244,7633533,384000,0
0.5751147270202637,7632866,384000,0
0.6108262538909912,7633533,377333,0
0.6439626216888428,7633200,377333,0
0.6732263565063477,7633533,384000,0
0.7036018371582031,7633200,384000,0
0.7345602512359619,7633866,384000,0
0.7603530883789062,7633533,384000,0
0.7886896133422852,7633200,384000,0
0.814445972442627,7633200,384000,0
0.8459677696228027,7633533,384000,0
0.869873046875,7633533,384000,0
0.8959224224090576,7633200,390666,0
0.9234623908996582,7633200,377333,0
0.9524898529052734,7642866,384000,0
0.9870028495788574,7632866,390666,0
1.0136685371398926,7642866,377333,0
1.0403215885162354,7633866,377333,0
1.0644254684448242,7642533,377333,0
1.087989091873169,7633200,390666,0
1.1175081729888916,7633200,397333,0
1.1468901634216309,7633200,384000,0
1.1732566356658936,7633533,384000,0
1.1975367069244385,7633200,377333,0
1.2231290340423584,7633866,384000,0
1.246295690536499,7633200,370666,0
1.2716012001037598,7633200,377333,0
1.3003034591674805,7633533,384000,0
1.3251323699951172,7642866,384000,0
1.3507065773010254,7632866,370666,0
1.3744056224822998,7633200,377333,0
1.405884027481079,7642533,370666,0
1.4345052242279053,7632200,370666,0
1.4586083889007568,7633200,370666,0
1.4828624725341797,7642533,364000,0
1.5127456188201904,7642533,370666,0
1.5378756523132324,7632533,364000,0
1.5670173168182373,7642200,370666,0
1.5907201766967773,7642200,370666,0
1.6163687705993652,7642200,364000,0
1.642354965209961,7632866,377333,0
1.6699409484863281,7642533,370666,0
1.6924958229064941,7642533,377333,0
1.719897747039795,7642533,370666,0
1.744631290435791,7632866,377333,0
1.768378734588623,7642200,370666,0
1.7959837913513184,7632533,370666,0
1.8233342170715332,7632866,370666,0
1.8471345901489258,7642533,377333,0
