time,voltage,current,LLR
0.053377628326416016,7686666,253333,0
0.08928585052490234,7614333,553333,0
0.11462068557739258,7620733,494666,0
0.14234709739685059,7637133,462666,0
0.16833090782165527,7646466,462666,0
0.19256043434143066,7635800,429333,0
0.2232518196105957,7644466,397333,0
0.2508964538574219,7653200,390666,0
0.2814483642578125,7653200,370666,0
0.3149902820587158,7653200,377333,0
0.35074543952941895,7653200,377333,0
0.37871813774108887,7652866,370666,0
0.4033241271972656,7662200,370666,0
0.43431925773620605,7651866,377333,0
0.46817803382873535,7652533,364000,0
0.49413490295410156,7652533,377333,0
0.5288970470428467,7652533,370666,0
0.5546000003814697,7652200,377333,0
0.5806739330291748,7652866,364000,0
0.6048321723937988,7652533,370666,0
0.6332693099975586,7662533,377333,0
0.6583828926086426,7653200,370666,0
0.6855502128601074,7652866,377333,0
0.7160534858703613,7662200,377333,0
0.7478482723236084,7652866,364000,0
0.8051974773406982,7652533,377333,0
0.8792223930358887,7652533,370666,0
0.9848899841308594,7652866,384000,0
1.048574447631836,7643533,377333,0
1.0835461616516113,7652866,377333,0
1.114668369293213,7652866,377333,0
1.1475248336791992,7653533,384000,0
1.1723008155822754,7653200,377333,0
1.2075345516204834,7652866,397333,0
1.238163948059082,7653200,384000,0
1.2662079334259033,7653533,397333,0
1.2920773029327393,7643533,390666,0
1.319995403289795,7653200,390666,0
1.3472492694854736,7653200,384000,0
1.3706669807434082,7653200,404000,0
1.3961646556854248,7653200,377333,0
1.4251537322998047,7653200,377333,0
1.4518804550170898,7652866,384000,0
1.4792850017547607,7653200,384000,0
1.5114285945892334,7652533,377333,0
1.5408949851989746,7652866,377333,0
1.564509630203247,7652533,384000,0
1.5906124114990234,7652533,377333,0
1.6221232414245605,7652866,370666,0
1.6494379043579102,7652866,370666,0
1.673797369003296,7652866,370666,0
1.70078706741333,7652866,370666,0
1.7274229526519775,7662533,370666,0
1.7561721801757812,7652533,370666,0
1.7826054096221924,7652533,370666,0
1.8092525005340576,7652200,370666,0
1.835909366607666,7652866,370666,0
1.8623042106628418,7662533,377333,0
1.887516736984253,7662200,377333,0
1.919006109237671,7652866,364000,0
1.9454843997955322,7643200,370666,0
1.970973014831543,7652533,370666,0
2.0011870861053467,7652200,377333,0
2.027937412261963,7653200,370666,0
2.0542712211608887,7652200,377333,0
2.0808324813842773,7652866,377333,0
2.1088969707489014,7653200,370666,0
2.138956069946289,7663200,377333,0
2.171092987060547,7653533,384000,0
2.2082295417785645,7652866,384000,0
2.238034963607788,7653200,384000,0
2.268939971923828,7652533,377333,0
2.300926923751831,7652866,377333,0
2.3378772735595703,7652866,377333,0
2.368788957595825,7653200,384000,0
2.3981947898864746,7652866,384000,0
2.424260139465332,7652866,370666,0
2.4506938457489014,7652866,384000,0
2.4747395515441895,7652866,370666,0
2.500897169113159,7652866,384000,0
2.5358450412750244,7652866,370666,0
2.5622968673706055,7652866,377333,0
2.5879828929901123,7653200,384000,0
2.6125268936157227,7652866,377333,0
2.639011859893799,7652533,377333,0
2.6633174419403076,7643533,384000,0
2.689242362976074,7652866,377333,0
2.721287488937378,7653533,384000,0
