time,voltage,current,LLR
0.0614163875579834,8193400,228000,0
0.09827113151550293,8112000,540000,0
0.12606382369995117,8128066,488000,0
0.15437698364257812,8136466,442666,0
0.18073821067810059,8135800,429333,0
0.2104642391204834,8144466,404000,0
0.24512004852294922,8152533,364000,0
0.27341175079345703,8159533,364000,0
0.3000669479370117,8159533,357333,0
0.3269810676574707,8151866,370666,0
0.35442113876342773,8159866,364000,0
0.38097190856933594,8160200,357333,0
0.41504645347595215,8159533,350666,0
0.4465208053588867,8159533,350666,0
0.47293901443481445,8159866,357333,0
0.5026586055755615,8160533,370666,0
0.5282676219940186,8152533,364000,0
0.5542881488800049,8160200,364000,0
0.5831458568572998,8159866,350666,0
0.6102871894836426,8159266,350666,0
0.638303279876709,8159533,350666,0
0.6635029315948486,8159266,350666,0
0.6889321804046631,8159266,364000,0
0.7186288833618164,8152200,357333,0
0.7462818622589111,8159866,357333,0
0.7711749076843262,8159266,357333,0
0.8025503158569336,8169266,345333,0
0.8335826396942139,8159266,345333,0
0.859144926071167,8159266,345333,0
0.8843522071838379,8159533,350666,0
0.9101495742797852,8159266,345333,0
0.9356980323791504,8158933,345333,0
0.9663536548614502,8158933,345333,0
0.9941186904907227,8159266,345333,0
1.0210280418395996,8159266,345333,0
1.0486361980438232,8158933,345333,0
1.0756936073303223,8159266,345333,0
1.103039026260376,8168933,338666,0
1.129901647567749,8158600,345333,0
1.1604108810424805,8158933,338666,0
1.1883740425109863,8158933,332000,0
1.221996784210205,8158933,345333,0
1.250335693359375,8158933,345333,0
1.2787740230560303,8159266,338666,0
1.3084495067596436,8158933,338666,0
1.3404037952423096,8159533,350666,0
1.368086814880371,8159533,357333,0
1.3931665420532227,8160200,357333,0
1.4201643466949463,8159533,345333,0
1.4467523097991943,8159533,345333,0
1.4735734462738037,8159266,350666,0
1.498701572418213,8158933,357333,0
1.5260570049285889,8159533,350666,0
1.5519814491271973,8159866,357333,0
1.576059103012085,8160200,357333,0
1.602637767791748,8159866,357333,0
1.6324915885925293,8159533,357333,0
1.6588711738586426,8159266,350666,0
1.683809757232666,8159266,345333,0
1.7109599113464355,8159533,357333,0
1.7382538318634033,8159866,350666,0
1.7657740116119385,8159533,345333,0
1.789992332458496,8151533,350666,0
1.818164587020874,8151866,345333,0
1.8443682193756104,8159866,350666,0
1.8699631690979004,8151866,350666,0
1.8942818641662598,8159866,357333,0
1.9306700229644775,8151533,350666,0
1.9615116119384766,8159533,357333,0
1.991508960723877,8159533,357333,0
2.0300211906433105,8158933,345333,0
2.0629894733428955,8159266,345333,0
2.0925700664520264,8159266,345333,0
2.124969720840454,8159533,345333,0
2.1534998416900635,8159266,350666,0
2.180265188217163,8152533,370666,0
2.208862543106079,8152200,364000,0
2.2355542182922363,8152200,370666,0
2.2628071308135986,8152533,364000,0
2.286940813064575,8159866,364000,0
2.3134548664093018,8159866,350666,0
2.3389556407928467,8159533,350666,0
2.370018720626831,8159533,350666,0
2.3950514793395996,8160200,357333,0
2.430285692214966,8160533,370666,0
2.461510181427002,8160200,364000,0
2.488147497177124,8159866,364000,0
2.5158238410949707,8159533,350666,0
2.548760414123535,8159866,357333,0
2.5744714736938477,8159866,357333,0
2.6027846336364746,8159866,357333,0
2.629645824432373,8159866,357333,0
2.656977415084839,8159866,364000,0
2.6850998401641846,8159866,357333,0
2.7137722969055176,8152200,364000,0
2.7428433895111084,8159533,345333,0
2.7666995525360107,8159266,338666,0
2.7964954376220703,8158933,338666,0
2.8286795616149902,8159266,338666,0
2.8539750576019287,8168933,332000,0
2.880810022354126,8158933,332000,0
2.9068827629089355,8168600,332000,0
2.9374310970306396,8158933,332000,0
2.9642815589904785,8168266,325333,0
2.990161418914795,8168600,332000,0
3.0159995555877686,8159533,345333,0
3.04691219329834,8159533,345333,0
3.072744369506836,8151866,350666,0
3.101113796234131,8159266,345333,0
3.1335015296936035,8159266,338666,0
3.1641340255737305,8158933,338666,0
3.1961162090301514,7956266,1158666,1
3.227768659591675,7990133,984000,1
3.2559421062469482,8039333,872000,1
3.2810027599334717,8054400,781333,1
3.306838035583496,8071466,722666,1
3.3360636234283447,8079866,657333,1
3.3669931888580322,8128066,474666,1
3.394545316696167,8153200,377333,1
3.4204607009887695,8151866,357333,1
3.4555020332336426,7990400,1029333,2
3.485081672668457,8038000,813333,2
3.5160624980926514,8085866,632000,2
3.5463690757751465,8093266,585333,2
3.5768022537231445,8127133,468000,2
