time,voltage,current,LLR
0.05354666709899902,7842333,246666,0
0.09798312187194824,7769333,540000,0
0.1260700225830078,7786066,481333,0
0.15411782264709473,7784800,449333,0
0.17869091033935547,7794133,436000,0
0.20413517951965332,7792800,422666,0
0.23035335540771484,7801866,397333,0
0.25827622413635254,7809200,384000,0
0.2800447940826416,7808866,357333,0
0.3084075450897217,7808533,357333,0
0.33315253257751465,7808200,370666,0
0.3583414554595947,7808533,384000,0
0.3852975368499756,7808200,377333,0
0.43900251388549805,7808200,350666,0
0.4960970878601074,7808200,377333,0
0.5551416873931885,7808866,370666,0
0.5826313495635986,7808533,357333,0
0.6379470825195312,7818200,364000,0
0.6659002304077148,7808533,370666,0
0.6921942234039307,7808533,364000,0
0.7262954711914062,7808866,370666,0
0.7551970481872559,7808866,377333,0
0.7862892150878906,7808533,377333,0
0.8106982707977295,7808866,377333,0
0.8351237773895264,7801200,370666,0
0.8624143600463867,7808866,384000,0
0.888453483581543,7808866,370666,0
0.9158453941345215,7800866,370666,0
0.9443044662475586,7808866,377333,0
0.9693620204925537,7808866,370666,0
0.9924044609069824,7808533,377333,0
1.0186543464660645,7808866,364000,0
1.0424087047576904,7808866,370666,0
1.069023609161377,7808533,384000,0
1.0948047637939453,7801533,370666,0
1.1274175643920898,7808533,377333,0
1.1521341800689697,7808866,364000,0
1.1803457736968994,7808533,377333,0
1.2031660079956055,7808200,370666,0
1.2281644344329834,7808200,364000,0
1.2505767345428467,7808533,377333,0
1.2748627662658691,7808200,370666,0
1.308251142501831,7817866,364000,0
1.333540916442871,7807866,370666,0
1.365199327468872,7808533,357333,0
1.3946468830108643,7808200,357333,0
1.4241809844970703,7808200,357333,0
1.4509968757629395,7817866,357333,0
1.479262113571167,7817533,357333,0
1.5022435188293457,7817866,370666,0
1.5262551307678223,7817266,357333,0
1.5501837730407715,7817866,357333,0
1.5745117664337158,7807866,350666,0
1.5990188121795654,7817866,357333,0
1.6268081665039062,7807866,357333,0
1.6502881050109863,7807866,370666,0
1.6734366416931152,7807533,364000,0
1.6991240978240967,7817866,364000,0
1.7262072563171387,7807866,364000,0
1.7552251815795898,7817866,357333,0
1.7831847667694092,7807866,364000,0
1.8110909461975098,7808200,357333,0
1.8350541591644287,7808200,370666,0
1.8594346046447754,7808200,370666,0
1.8833582401275635,7808533,364000,0
1.9083502292633057,7800866,370666,0
1.9330766201019287,7808200,370666,0
1.9582061767578125,7801200,384000,0
1.9832282066345215,7808866,384000,0
2.0148122310638428,7801200,377333,0
2.045294761657715,7809533,390666,0
2.078535556793213,7808866,377333,0
2.1121301651000977,7808533,370666,0
2.148317813873291,7808200,364000,0
2.171011447906494,7808200,364000,0
2.1949973106384277,7808200,357333,0
2.2208430767059326,7807866,364000,0
2.248750925064087,7808200,350666,0
2.274601936340332,7808200,364000,0
2.302870988845825,7808200,370666,0
2.332266330718994,7807866,370666,0
2.3563082218170166,7808866,377333,0
2.380058765411377,7808533,377333,0
2.404271364212036,7800866,377333,0
2.428633689880371,7808866,377333,0
2.4525835514068604,7809200,384000,0
