time,voltage,current,LLR
0.04518604278564453,7950333,246666,0
0.07831764221191406,7722933,1153333,0
0.1049342155456543,7787933,898666,0
0.12951445579528809,7821066,768000,0
0.15891242027282715,7836466,716000,0
0.18627405166625977,7843866,664000,0
0.21563196182250977,7868933,573333,0
0.2504856586456299,7885400,488000,0
0.2813236713409424,7901400,462666,0
0.31636595726013184,7894066,474666,0
0.3461430072784424,7893733,468000,0
0.38519716262817383,7900133,449333,0
0.4151778221130371,7899800,429333,0
0.4419255256652832,7899133,429333,0
0.4677469730377197,7909800,442666,0
0.49492812156677246,7909800,436000,0
0.5204348564147949,7909466,436000,0
0.546403169631958,7909466,429333,0
0.573176383972168,7909466,422666,0
0.6008059978485107,7909466,429333,0
0.6274127960205078,7899133,442666,0
0.655515193939209,7909133,422666,0
0.6800835132598877,7909466,429333,0
0.7093100547790527,7908800,422666,0
0.7348611354827881,7909133,422666,0
0.7655954360961914,7908800,429333,0
0.7899606227874756,7909133,422666,0
0.8170337677001953,7908800,409333,0
0.8429882526397705,7909133,416000,0
0.8690800666809082,7909133,416000,0
0.8981492519378662,7909133,422666,0
0.9313340187072754,7908800,429333,0
0.9599218368530273,7909133,422666,0
0.9858765602111816,7909133,416000,0
1.0177438259124756,7899800,429333,0
1.047900676727295,7884400,481333,0
1.0760092735290527,7876666,540000,0
1.1063427925109863,7893733,474666,0
1.141611099243164,7900133,442666,0
1.1708307266235352,7908800,422666,0
1.1964221000671387,7908466,404000,0
1.2220401763916016,7918200,404000,0
1.2488391399383545,7908200,404000,0
1.27626371383667,7908466,416000,0
1.301473617553711,7908200,409333,0
1.3272316455841064,7908200,404000,0
1.355757236480713,7908200,404000,0
1.3843581676483154,7907866,397333,0
1.4103546142578125,7908200,397333,0
1.435983657836914,7908200,404000,0
1.462040662765503,7908800,409333,0
1.5099868774414062,7908466,404000,0
1.535257339477539,7908466,404000,0
1.5689775943756104,7908466,404000,0
1.5974628925323486,7908200,404000,0
1.6292717456817627,7908200,404000,0
1.6582772731781006,7908800,416000,0
1.685183048248291,7917866,397333,0
1.711930513381958,7907866,397333,0
1.7420499324798584,7917866,397333,0
1.7689354419708252,7917866,397333,0
1.795022964477539,7907866,397333,0
1.8216233253479004,7907866,397333,0
1.846940279006958,7894733,494666,0
1.8720524311065674,7900800,462666,0
1.9031975269317627,7901133,456000,0
1.9355785846710205,7893733,468000,0
1.9685068130493164,7843866,670666,0
1.9954907894134521,7860266,605333,0
2.022512674331665,7868333,560000,0
2.0493011474609375,7885733,514666,0
2.0804829597473145,7893400,474666,0
2.1081626415252686,7900800,456000,0
2.136824369430542,7900133,449333,0
2.1674036979675293,7892800,468000,0
2.1970648765563965,7885400,521333,0
2.227496862411499,7884733,494666,0
2.2549972534179688,7886066,508000,0
2.2814502716064453,7894066,468000,0
2.3100435733795166,7884733,501333,0
2.340158224105835,7901133,462666,0
2.3729488849639893,7894400,488000,0
2.406196117401123,7917866,397333,0
2.437432050704956,7859600,592000,0
2.4680304527282715,7868333,553333,0
2.5017213821411133,7886066,514666,0
2.5315353870391846,7894400,481333,0
2.5616047382354736,7900466,456000,0
2.5891761779785156,7898800,409333,0
2.6177310943603516,7917866,409333,0
2.6447906494140625,7908466,404000,0
2.6717488765716553,7909466,436000,0
2.698760986328125,7900133,442666,0
2.7278592586517334,7899800,442666,0
