time,voltage,current,LLR
0.05082345008850098,7978333,246666,0
0.0980064868927002,7758000,1106666,0
0.12950658798217773,7832000,846666,0
0.15482521057128906,7838066,742666,0
0.18468141555786133,7864200,670666,0
0.20837020874023438,7890600,605333,0
0.2371044158935547,7897666,546666,0
0.27105236053466797,7913066,508000,0
0.29300665855407715,7912066,474666,0
0.3181309700012207,7921133,462666,0
0.34649085998535156,7920466,436000,0
0.3722848892211914,7919800,442666,0
0.4000284671783447,7929466,429333,0
0.42725062370300293,7929133,436000,0
0.45212388038635254,7929466,422666,0
0.4763519763946533,7919800,429333,0
0.5006957054138184,7929133,436000,0
0.5262813568115234,7929133,422666,0
0.5506281852722168,7929133,429333,0
0.5815448760986328,7920133,436000,0
0.610825777053833,7919800,436000,0
0.6370072364807129,7929466,436000,0
0.6629660129547119,7929466,422666,0
0.6944229602813721,7928466,409333,0
0.7208876609802246,7929800,429333,0
0.7447371482849121,7929466,442666,0
0.7680740356445312,7928800,429333,0
0.8010001182556152,7928800,416000,0
0.8308098316192627,7928800,409333,0
0.8568253517150879,7928200,416000,0
0.9042441844940186,7929133,416000,0
0.960580587387085,7928200,409333,0
1.02122163772583,7938800,409333,0
1.0732183456420898,7897000,540000,0
1.1053955554962158,7920800,456000,0
1.1506454944610596,7929800,429333,0
1.1767406463623047,7929466,429333,0
1.2006924152374268,7928800,429333,0
1.2264306545257568,7929133,422666,0
1.2511117458343506,7920800,462666,0
1.2752270698547363,7920133,442666,0
1.3028206825256348,7929466,429333,0
1.3299109935760498,7929466,422666,0
1.355637788772583,7928466,409333,0
1.3939642906188965,7937866,397333,0
1.4213542938232422,7937866,390666,0
1.4470653533935547,7937866,390666,0
1.4775755405426025,7928800,404000,0
1.5025982856750488,7920133,449333,0
1.5300002098083496,7920800,442666,0
1.5559804439544678,7919800,429333,0
1.5819389820098877,7928800,416000,0
1.6055829524993896,7928466,409333,0
1.6409845352172852,7807600,918666,1
1.6704349517822266,7807600,912000,1
1.6955780982971191,7823666,866666,1
1.7233009338378906,7829733,749333,1
1.7511587142944336,7855133,684000,1
1.7813730239868164,7873200,650666,1
1.8129024505615234,7881266,625333,1
1.847059965133667,7889933,605333,1
1.8781242370605469,7889933,605333,1
1.9103596210479736,7879933,605333,1
1.9349334239959717,7864200,690666,1
1.9604604244232178,7847733,749333,1
1.9865632057189941,7888666,560000,1
2.0140466690063477,7856466,702666,1
2.046053647994995,7881266,612000,1
2.0721797943115234,7815600,860000,1
2.101074695587158,7830066,801333,1
2.126896381378174,7854533,690666,1
2.1534574031829834,7871266,618666,1
2.1864335536956787,7904333,533333,1
2.2141315937042236,7904666,540000,1
2.2402596473693848,7897000,526666,1
2.2654120922088623,7903400,508000,1
2.292991876602173,7921400,468000,1
2.3198635578155518,7911133,456000,1
2.344627857208252,7911133,456000,1
2.3714637756347656,7920800,449333,1
2.398240327835083,7921133,468000,1
2.4271774291992188,7911733,468000,1
2.4550740718841553,7920800,449333,1
2.4820363521575928,7921133,449333,1
2.506513833999634,7911733,468000,1
2.532597541809082,7920800,449333,1
2.5599610805511475,7920133,442666,1
2.5967447757720947,7919466,429333,1
2.625900983810425,7919133,422666,1
2.6543071269989014,7889266,566666,1
2.6815948486328125,7896333,533333,1
2.7101924419403076,7897333,540000,1
2.7342679500579834,7880933,605333,1
2.7579689025878906,7920466,456000,1
2.782804012298584,7920133,429333,1
2.8112916946411133,7928466,409333,1
2.8350331783294678,7928200,409333,1
2.860952854156494,7929800,429333,1
2.8950648307800293,7912400,481333,1
2.920793294906616,7920800,468000,1
2.9459962844848633,7896333,514666,1
2.9769740104675293,7911133,462666,1
3.0041987895965576,7919800,429333,1
3.03310227394104,7919800,436000,1
3.0639026165008545,7921133,462666,1
3.087578535079956,7911733,474666,1
3.116848945617676,7903066,501333,1
3.142378568649292,7863533,650666,1
3.166771650314331,7889266,573333,1
3.194315195083618,7904066,514666,1
3.2222940921783447,7920800,468000,1
3.2501955032348633,7919800,436000,1
3.2766201496124268,7919800,422666,1
3.300600290298462,7928466,404000,1
3.3247437477111816,7937533,397333,1
3.3499324321746826,7928800,409333,1
3.381627082824707,7929800,429333,1
3.4116005897521973,7920800,449333,1
3.442357301712036,7929800,429333,1
3.471907615661621,7928200,404000,1
3.502655029296875,7937866,416000,1
3.533128499984741,7919133,416000,1
3.560009002685547,7919800,422666,1
3.5919747352600098,7782466,1002666,2
3.6254146099090576,7790866,977333,2
3.6494715213775635,7808266,918666,2
3.6728484630584717,7806600,866666,2
3.695561647415161,7839400,781333,2
3.7216134071350098,7855800,749333,2
3.7450947761535645,7854800,677333,2
3.7702174186706543,7872533,644000,2
3.797318696975708,7880933,632000,2
3.8305087089538574,7880266,605333,2
3.854696035385132,7880600,592000,2
3.880687713623047,7880266,618666,2
3.9066414833068848,7878933,573333,2
3.932845115661621,7879266,585333,2
3.954643726348877,7888666,592000,2
3.977907657623291,7888333,566666,2
4.002112150192261,7888333,553333,2
4.027184724807739,7898333,560000,2
4.0509421825408936,7897333,560000,2
4.075496673583984,7897666,553333,2
4.102288007736206,7887666,560000,2
4.130797386169434,7814666,853333,2
4.157327651977539,7870600,612000,2
4.191032886505127,7854800,670666,2
4.2246644496917725,7879933,605333,2
4.250553846359253,7816266,860000,2
4.277313232421875,7839066,761333,2
4.301585674285889,7855800,702666,2
4.326596260070801,7871600,625333,2
4.350391864776611,7879600,578666,2
4.378267049789429,7896666,540000,2
4.405902147293091,7896333,533333,2
4.432831764221191,7903400,501333,2
4.4553282260894775,7897000,533333,2
4.480930805206299,7912066,488000,2
4.5120298862457275,7872533,632000,2
4.538056135177612,7898333,573333,2
4.5628883838653564,7897000,533333,2
4.591245174407959,7912066,481333,2
4.616430759429932,7920466,442666,2
4.640410661697388,7919133,416000,2
4.663309574127197,7929133,422666,2
4.687287330627441,7920133,442666,2
