time,voltage,current,LLR
0.04549598693847656,7315333,266666,0
0.08239102363586426,7105333,1120000,0
0.10848617553710938,7159600,846666,0
0.1371927261352539,7193466,754666,0
0.16148686408996582,7193466,729333,0
0.18715691566467285,7210200,677333,0
0.21455097198486328,7233600,592000,0
0.24325776100158691,7240666,521333,0
0.27104735374450684,7258400,494666,0
0.3027803897857666,7259400,501333,0
0.33251428604125977,7249066,501333,0
0.35530996322631836,7259066,494666,0
0.3838815689086914,7258733,494666,0
0.40830302238464355,7267400,462666,0
0.4363992214202881,7258066,481333,0
0.4609534740447998,7267133,468000,0
0.49074387550354004,7267133,456000,0
0.5169587135314941,7266466,442666,0
0.5449838638305664,7265800,436000,0
0.5676174163818359,7265800,429333,0
0.5966365337371826,7275800,436000,0
0.6234309673309326,7265800,429333,0
0.6497828960418701,7275800,429333,0
0.6735692024230957,7266133,436000,0
0.70278000831604,7266133,442666,0
0.7308006286621094,7276133,449333,0
0.7546360492706299,7266133,442666,0
0.7764003276824951,7266133,436000,0
0.8028202056884766,7266133,436000,0
0.8304519653320312,7266466,449333,0
0.8544487953186035,7266800,462666,0
0.8774576187133789,7256800,462666,0
0.903170108795166,7257400,468000,0
0.9278872013092041,7256466,462666,0
0.9527409076690674,7256800,456000,0
0.9754910469055176,7266800,456000,0
1.0009171962738037,7267133,456000,0
1.0259742736816406,7257133,456000,0
1.054593801498413,7266466,449333,0
1.078547477722168,7266800,449333,0
1.1086254119873047,7266133,456000,0
1.1337130069732666,7256800,456000,0
1.1586034297943115,7267133,456000,0
1.182516098022461,7258400,494666,0
1.205716609954834,7257733,474666,0
1.231914758682251,7240333,521333,0
1.261488914489746,7258066,481333,0
1.2847514152526855,7267400,468000,0
1.3104352951049805,7266466,449333,0
1.3404619693756104,7276133,442666,0
1.3919477462768555,7275133,422666,0
1.456411600112915,7275466,429333,0
1.5182983875274658,7266466,449333,0
1.5452518463134766,7266466,436000,0
1.584357738494873,7265466,442666,0
1.611997127532959,7266800,462666,0
1.6384341716766357,7275466,429333,0
1.6644153594970703,7266800,449333,0
1.6924479007720947,7266800,449333,0
1.7163615226745605,7266466,449333,0
1.7419812679290771,7266133,442666,0
1.7659375667572021,7266466,442666,0
1.7906568050384521,7266466,449333,0
1.8191282749176025,7266800,449333,0
1.855299711227417,7137800,984000,1
1.886645793914795,7144200,944000,1
1.9204835891723633,7186066,794666,1
1.947392225265503,7192133,749333,1
1.9766993522644043,7210800,690666,1
2.0018372535705566,7209866,664000,1
2.028722047805786,7216533,644000,1
2.0572080612182617,7216200,637333,1
2.0827388763427734,7225600,625333,1
2.1105260848999023,7225266,612000,1
2.1354353427886963,7224266,612000,1
2.1584086418151855,7224600,605333,1
2.185396194458008,7223933,598666,1
2.210749626159668,7159933,878666,1
2.236569881439209,7184400,768000,1
2.2608492374420166,7215866,618666,1
2.2913331985473633,7233600,578666,1
2.337341070175171,7143533,937333,2
2.3691773414611816,7151600,912000,2
2.3947579860687256,7150933,898666,2
2.4224705696105957,7201466,716000,2
2.451390027999878,7224266,612000,2
2.47786808013916,7224600,605333,2
2.508251905441284,7232000,560000,2
2.5355045795440674,7241000,540000,2
2.563866138458252,7250066,521333,2
2.5876498222351074,7250066,514666,2
2.6159985065460205,7248733,514666,2
2.6433732509613037,7249400,501333,2
2.6686525344848633,7249733,514666,2
2.695610284805298,7249400,501333,2
2.7259461879730225,7258066,488000,2
2.7524237632751465,7257733,474666,2
2.7810065746307373,7257733,468000,2
2.809237241744995,7257733,474666,2
2.834639549255371,7257400,468000,2
2.860929489135742,7267400,474666,2
2.8837265968322754,7257133,462666,2
2.910677194595337,7257400,462666,2
2.937199115753174,7256466,468000,2
2.9626476764678955,7266466,449333,2
2.985952615737915,7266133,442666,2
3.012967109680176,7266466,456000,2
3.040879726409912,7266800,456000,2
3.065868854522705,7257133,456000,2
3.0915591716766357,7257733,474666,2
3.1250932216644287,7258400,488000,2
3.154463768005371,7258400,488000,2
3.181166887283325,7267133,462666,2
3.208308219909668,7266800,449333,2
3.235278367996216,7256800,456000,2
3.2611382007598877,7267133,456000,2
3.2884693145751953,7266800,456000,2
3.3184921741485596,7257733,462666,2
3.344442844390869,7266800,449333,2
3.370823860168457,7266133,436000,2
3.3948922157287598,7266133,436000,2
3.421663999557495,7275800,442666,2
3.4452884197235107,7265800,442666,2
3.470843553543091,7257133,456000,2
3.500966787338257,7266800,442666,2
3.5326178073883057,7267133,462666,2
3.556887626647949,7249400,508000,2
3.5813815593719482,7257733,474666,2
3.6053993701934814,7257133,462666,2
3.6334900856018066,7266800,442666,2
3.664334297180176,7265800,436000,2
3.6917810440063477,7265466,429333,2
3.7234809398651123,7265800,436000,2
3.750401258468628,7275800,429333,2
3.777111053466797,7265466,429333,2
3.8009259700775146,7265800,429333,2
3.8270952701568604,7265800,436000,2
3.8513076305389404,7275800,442666,2
3.8771982192993164,7275466,442666,2
3.9105188846588135,7265800,449333,2
3.9363949298858643,7256800,442666,2
3.965616226196289,7266133,442666,2
3.9906229972839355,7266133,442666,2
4.013974905014038,7265800,442666,2
4.040863275527954,7266133,442666,2
4.066866159439087,7266133,449333,2
4.090879678726196,7266800,456000,2
4.118364334106445,7266466,456000,2
4.142416954040527,7257133,449333,2
4.168380975723267,7266800,456000,2
4.193516731262207,7266800,462666,2
4.232488393783569,7128466,1002666,3
4.262951850891113,7144866,964000,3
4.290626287460327,7169600,905333,3
4.323033809661865,7184066,742666,3
4.346672534942627,7191800,709333,3
4.371356964111328,7209533,684000,3
4.396881818771362,7216200,657333,3
4.421906232833862,7216200,625333,3
4.446756362915039,7215866,625333,3
4.470595836639404,7225600,625333,3
4.496878623962402,7224933,618666,3
4.529150724411011,7224600,618666,3
4.554922342300415,7150600,853333,3
4.58363151550293,7209866,664000,3
4.631736516952515,7177000,846666,4
4.660290241241455,7168000,840000,4
4.688623905181885,7142266,918666,4
4.724381923675537,7193733,722666,4
4.7505292892456055,7232933,578666,4
4.776413679122925,7232666,578666,4
4.807534217834473,7241333,540000,4
4.835972309112549,7249066,501333,4
4.859901428222656,7258066,481333,4
4.8846564292907715,7257733,474666,4
4.909980535507202,7267133,468000,4
4.936771869659424,7257133,462666,4
4.962497234344482,7267133,456000,4
4.990442514419556,7256800,456000,4
5.018005609512329,7266466,449333,4
5.046731233596802,7266466,456000,4
5.072767972946167,7266466,449333,4
5.098764896392822,7266466,449333,4
5.145800352096558,7121400,1068000,5
5.173489332199097,7129466,1022666,5
5.200392723083496,7160266,885333,5
5.2254650592803955,7184733,768000,5
5.251208543777466,7200800,696000,5
5.275730848312378,7209533,664000,5
5.30744743347168,7215600,637333,5
5.33492112159729,7224266,612000,5
5.362847089767456,7223600,598666,5
5.3873291015625,7233266,585333,5
5.4162681102752686,7222933,585333,5
5.4455320835113525,7222933,578666,5
5.470829010009766,7232933,585333,5
5.506578207015991,7232933,566666,5
5.550909757614136,7160600,892000,5
5.57457971572876,7185400,774666,5
5.610921621322632,7136200,937333,6
5.640838146209717,7113066,1101333,6
5.6649534702301025,7142866,944000,6
5.68757438659668,7158000,833333,6
5.718570709228516,7224933,632000,6
5.74514365196228,7231666,546666,6
5.770655870437622,7250333,521333,6
5.795819044113159,7249066,494666,6
5.821943044662476,7249066,501333,6
5.845713138580322,7240666,526666,6
5.870309591293335,7249066,494666,6
5.892547607421875,7258400,494666,6
5.923468351364136,7248400,474666,6
5.955057382583618,7265466,436000,6
5.985440731048584,7256800,449333,6
6.013495445251465,7215866,618666,6
6.044631004333496,7241333,540000,6
6.070822477340698,7257733,481333,6
6.095510005950928,7257133,468000,6
6.121319532394409,7257400,462666,6
6.144500732421875,7265800,429333,6
6.169907569885254,7264800,429333,6
6.193408250808716,7274800,416000,6
6.2207019329071045,7266800,449333,6
6.244615077972412,7258066,474666,6
6.268388986587524,7257733,481333,6
6.292268753051758,7257400,462666,6
6.32383918762207,7266466,442666,6
6.354616165161133,7266133,456000,6
6.413686037063599,7257133,462666,6
6.491367340087891,7129133,1002666,7
6.557542085647583,7184066,749333,7
6.584648847579956,7201133,690666,7
6.631260871887207,7215866,644000,7
6.653738260269165,7214933,612000,7
6.677454471588135,7223933,598666,7
6.7015485763549805,7233266,578666,7
6.733563184738159,7232933,573333,7
6.761610984802246,7232333,566666,7
6.791239500045776,7232000,560000,7
6.819995880126953,7241666,553333,7
6.844895839691162,7241333,546666,7
6.871981382369995,7241333,546666,7
6.895474672317505,7231000,540000,7
6.93101167678833,7241000,533333,7
6.967559814453125,7240666,546666,7
7.003983497619629,7159000,840000,7
7.033350229263306,7184400,761333,7
7.061471939086914,7184066,722666,7
7.089857339859009,7168666,853333,7
7.127448320388794,7193133,716000,7
7.152576923370361,7225266,625333,7
7.176599502563477,7232666,560000,7
7.200841426849365,7250066,514666,7
7.226780891418457,7258066,474666,7
7.251689434051514,7257400,474666,7
7.280313491821289,7256800,462666,7
7.30527925491333,7257133,456000,7
7.331952333450317,7265800,422666,7
7.358492851257324,7275466,429333,7
7.391230821609497,7275133,422666,7
7.419116020202637,7215600,625333,7
7.447308778762817,7232666,578666,7
7.475979804992676,7241333,560000,7
7.502001762390137,7241000,540000,7
7.534756422042847,7257133,456000,7
7.559859752655029,7266133,449333,7
7.585864305496216,7256800,449333,7
7.614560604095459,7249066,508000,7
7.645590782165527,7248733,488000,7
7.673535346984863,7249066,501333,7
7.700756072998047,7258733,488000,7
7.7303571701049805,7249066,501333,7
7.755926132202148,7241333,546666,7
7.785416126251221,7265466,429333,7
7.814412355422974,7266133,436000,7
7.845057725906372,7266133,429333,7
7.871265888214111,7256800,449333,7
7.895591735839844,7265800,449333,7
7.925915002822876,7256466,462666,7
7.9511003494262695,7256466,449333,7
7.974308967590332,7275466,429333,7
8.000288009643555,7265466,422666,7
8.025567054748535,7265466,436000,7
8.053890943527222,7255800,436000,7
8.083024501800537,7265466,429333,7
8.118306159973145,7112400,1088000,8
8.148457288742065,7130133,1036000,8
8.172335147857666,7143200,937333,8
8.196767807006836,7167666,813333,8
8.222825050354004,7192800,729333,8
8.248290061950684,7210533,690666,8
8.2734854221344,7151600,925333,8
8.298433780670166,7137466,977333,8
8.33276653289795,7150600,878666,8
8.359894037246704,7201466,709333,8
8.386277437210083,7215266,632000,8
8.410839557647705,7233266,573333,8
8.435766220092773,7240333,521333,8
8.461824178695679,7248733,488000,8
8.48850417137146,7257733,481333,8
8.5159170627594,7257733,474666,8
8.540945529937744,7257733,474666,8
8.56711220741272,7247733,474666,8
8.591421604156494,7257400,462666,8
8.622650384902954,7257733,474666,8
8.65332818031311,7249066,488000,8
8.678693771362305,7266133,442666,8
8.710769891738892,7257133,468000,8
8.743372440338135,7257400,468000,8
8.772318840026855,7266133,442666,8
8.799766778945923,7265800,442666,8
8.827898740768433,7266133,436000,8
8.855994462966919,7266133,442666,8
8.881722688674927,7265800,436000,8
8.911298751831055,7265800,436000,8
8.935755729675293,7266133,436000,8
8.960961818695068,7266133,442666,8
8.98359751701355,7266133,436000,8
9.009954690933228,7265800,429333,8
9.036420345306396,7265800,442666,8
9.063581466674805,7265466,436000,8
9.089942455291748,7266133,442666,8
9.141977310180664,7111733,1054666,9
9.17445421218872,7127800,957333,9
9.203839778900146,7167666,813333,9
9.2343111038208,7193133,729333,9
9.258447647094727,7210800,702666,9
9.283686637878418,7210200,670666,9
9.312625885009766,7216533,650666,9
9.339719772338867,7216200,637333,9
9.371294021606445,7224600,605333,9
9.401818990707397,7223933,598666,9
9.429887771606445,7232933,585333,9
9.457226753234863,7232933,573333,9
9.484394550323486,7231666,560000,9
9.511836051940918,7241666,546666,9
9.54504942893982,7240666,526666,9
9.571644067764282,7250066,526666,9
9.602746486663818,7239733,514666,9
9.631821870803833,7239733,514666,9
9.665917873382568,7240066,514666,9
9.696480751037598,7159000,878666,9
9.728271245956421,7193133,736000,9
9.75398564338684,7184066,742666,9
9.781298637390137,7193133,749333,9
9.804594039916992,7159333,892000,9
9.83140230178833,7201466,709333,9
9.854761362075806,7232333,566666,9
9.880746364593506,7249733,508000,9
9.90665602684021,7258066,481333,9
9.94235348701477,7249066,494666,9
9.969990253448486,7249400,514666,9
9.997430801391602,7248066,474666,9
10.02477502822876,7256466,456000,9
10.053898334503174,7257400,462666,9
10.085832357406616,7256466,449333,9
10.111236572265625,7265466,429333,9
10.137446641921997,7266133,442666,9
10.163078308105469,7266133,436000,9
10.19118356704712,7266133,449333,9
10.221914291381836,7257400,474666,9
10.248507976531982,7241000,546666,9
10.27451777458191,7224600,618666,9
10.301008224487305,7223933,585333,9
10.333617210388184,7231666,540000,9
