time,voltage,current,LLR
0.04667043685913086,7764333,246666,0
0.08123970031738281,7665266,605333,0
0.10309958457946777,7691333,526666,0
0.1277294158935547,7708066,468000,0
0.1499195098876953,7716133,449333,0
0.17731761932373047,7706800,442666,0
0.2060396671295166,7706800,442666,0
0.2338249683380127,7723466,422666,0
0.25813817977905273,7731533,390666,0
0.2866249084472656,7730533,377333,0
0.3175032138824463,7730533,370666,0
0.3409905433654785,7730533,377333,0
0.3633434772491455,7720533,377333,0
0.38778042793273926,7730866,384000,0
0.4190850257873535,7730200,364000,0
0.4469754695892334,7730200,357333,0
0.47145819664001465,7729533,357333,0
0.49723291397094727,7730200,357333,0
0.5205638408660889,7729866,364000,0
0.544762372970581,7730533,357333,0
0.5689153671264648,7730200,370666,0
0.5914626121520996,7729866,357333,0
0.6206519603729248,7739533,364000,0
0.6438217163085938,7730200,357333,0
0.6717088222503662,7729866,370666,0
0.6992695331573486,7729533,364000,0
0.729393482208252,7729866,357333,0
0.752974271774292,7729866,357333,0
0.7813625335693359,7729266,350666,0
0.8101184368133545,7730533,364000,0
0.8354263305664062,7730200,370666,0
0.8605155944824219,7730866,357333,0
0.884974479675293,7730200,377333,0
0.9099504947662354,7730200,364000,0
0.9370706081390381,7730200,357333,0
0.9593706130981445,7730200,364000,0
0.98476243019104,7730200,357333,0
1.011880874633789,7729866,364000,0
1.0399270057678223,7729866,364000,0
1.0671164989471436,7729866,357333,0
1.0933680534362793,7730533,364000,0
1.1188850402832031,7730200,357333,0
1.144784688949585,7730533,357333,0
1.1721303462982178,7729866,377333,0
1.1999619007110596,7729866,364000,0
1.2235844135284424,7730200,350666,0
1.2588145732879639,7721200,370666,0
1.340846300125122,7721866,390666,0
1.382563829421997,7720866,377333,0
1.4104325771331787,7721533,377333,0
1.4371037483215332,7731200,384000,0
1.4608759880065918,7721200,377333,0
1.487114667892456,7731200,377333,0
1.512939691543579,7720866,370666,0
1.5411722660064697,7730200,370666,0
1.5645763874053955,7730533,370666,0
1.5925157070159912,7730200,377333,0
1.6173760890960693,7730866,364000,0
1.6438713073730469,7720533,370666,0
1.6678752899169922,7730533,377333,0
1.6915123462677002,7720866,364000,0
1.717940330505371,7730200,364000,0
1.7496368885040283,7729866,350666,0
1.7745897769927979,7729866,364000,0
1.805462121963501,7730533,350666,0
1.8334825038909912,7730200,364000,0
1.8585383892059326,7730200,364000,0
1.8879823684692383,7730533,377333,0
1.9125678539276123,7729866,370666,0
1.9376888275146484,7730533,370666,0
1.9625093936920166,7720533,370666,0
1.9864671230316162,7730533,364000,0
2.013510227203369,7730200,364000,0
2.040193557739258,7730533,364000,0
2.06661319732666,7730866,364000,0
2.091310739517212,7721533,384000,0
2.119577407836914,7721533,397333,0
2.1479601860046387,7721866,397333,0
2.180826187133789,7721533,390666,0
2.218920946121216,7722200,404000,0
2.247551441192627,7730866,377333,0
2.2747039794921875,7721866,390666,0
2.299578905105591,7729866,364000,0
2.3229658603668213,7730200,370666,0
2.3499841690063477,7729866,364000,0
2.378101348876953,7729866,350666,0
2.441288948059082,7729533,350666,0
2.503314256668091,7729533,357333,0
2.557365655899048,7730200,357333,0
2.5876471996307373,7729866,357333,0
2.6320290565490723,7720866,377333,0
2.6630911827087402,7721200,397333,0
2.6913633346557617,7714800,416000,0
2.7145702838897705,7698733,488000,0
2.7409486770629883,7698400,481333,0
2.776611804962158,7698400,488000,0
2.804737091064453,7699733,514666,0
2.8320648670196533,7689733,508000,0
2.8585190773010254,7682000,560000,0
2.8880395889282227,7681000,533333,0
2.9111599922180176,7706466,449333,0
2.9386961460113525,7715133,429333,0
2.961688995361328,7714200,404000,0
2.9873032569885254,7720866,384000,0
3.0149166584014893,7721533,390666,0
3.0411951541900635,7721866,397333,0
3.0668482780456543,7730200,370666,0
3.0925216674804688,7729533,350666,0
3.1189136505126953,7738266,325333,0
3.1478192806243896,7747266,305333,0
3.172799587249756,7719866,350666,0
3.1995022296905518,7721866,397333,0
3.2249534130096436,7714800,422666,0
3.2519826889038086,7689733,501333,0
3.27974271774292,7690666,546666,0
3.3038957118988037,7681333,546666,0
3.333716630935669,7706466,468000,0
3.358896017074585,7730866,364000,0
3.386823892593384,7730533,377333,0
3.418578624725342,7721200,384000,0
3.45599627494812,7527600,1178666,1
3.4877548217773438,7705800,436000,1
3.513597011566162,7699066,501333,1
3.5429091453552246,7672333,560000,1
3.5679850578308105,7706133,442666,1
3.5917508602142334,7729866,357333,1
3.6166441440582275,7738600,338666,1
3.662144660949707,7561066,1022666,2
3.6912903785705566,7648533,670666,2
3.718071460723877,7609000,840000,2
3.7471764087677,7626066,781333,2
3.7730040550231934,7689733,526666,2
3.802449941635132,7715133,422666,2
3.836585521697998,7722466,409333,2
3.8613362312316895,7714466,409333,2
3.8878252506256104,7707133,456000,2
3.9121105670928955,7672666,566666,2
3.939440965652466,7664266,598666,2
3.9644854068756104,7674266,612000,2
3.993098020553589,7682000,566666,2
4.021227121353149,7688400,481333,2
4.0517895221710205,7728933,338666,2
4.078494071960449,7730200,364000,2
4.103231906890869,7721200,390666,2
4.130529403686523,7720866,370666,2
4.158950567245483,7715466,422666,2
4.183150053024292,7699066,488000,2
4.212076187133789,7690333,521333,2
4.2371666431427,7698066,481333,2
4.260006427764893,7714200,397333,2
4.284764528274536,7738600,338666,2
4.31682014465332,7721866,384000,2
4.344738721847534,7716466,449333,2
4.371676921844482,7633733,729333,2
4.398669242858887,7647200,650666,2
4.426797151565552,7707733,481333,2
4.4517176151275635,7721533,384000,2
4.479217529296875,7729866,357333,2
4.5033860206604,7729266,350666,2
