time,voltage,current,LLR
0.046033620834350586,7355333,266666,0
0.08335041999816895,7136266,1146666,0
0.11528873443603516,7217000,826666,0
0.1435232162475586,7240133,716000,0
0.17009234428405762,7247866,677333,0
0.19368767738342285,7265600,618666,0
0.22114968299865723,7292000,540000,0
0.2533531188964844,7296733,481333,0
0.28232502937316895,7305400,468000,0
0.3144211769104004,7296066,481333,0
0.34436798095703125,7296066,494666,0
0.3712801933288574,7305400,474666,0
0.3943181037902832,7305133,449333,0
0.422288179397583,7304133,442666,0
0.4458932876586914,7304466,449333,0
0.47112011909484863,7304466,462666,0
0.4954512119293213,7305133,462666,0
0.5290718078613281,7305133,462666,0
0.5557446479797363,7304800,456000,0
0.5829606056213379,7304466,456000,0
0.6118557453155518,7304800,456000,0
0.6368422508239746,7295133,468000,0
0.6646087169647217,7305133,468000,0
0.688978910446167,7305133,468000,0
0.7162148952484131,7304800,462666,0
0.7443771362304688,7304133,449333,0
0.7709462642669678,7314133,436000,0
0.7952489852905273,7314466,449333,0
0.8219113349914551,7304133,449333,0
0.8494434356689453,7303800,436000,0
0.8758714199066162,7303466,436000,0
0.9009239673614502,7313466,436000,0
0.9342029094696045,7313466,429333,0
0.9653670787811279,7314133,442666,0
0.9911446571350098,7313800,436000,0
1.0192055702209473,7314133,442666,0
1.0431885719299316,7304466,449333,0
1.0672061443328857,7305133,456000,0
1.09141206741333,7295733,481333,0
1.1185250282287598,7305400,462666,0
1.1421494483947754,7296066,481333,0
1.1670594215393066,7296400,481333,0
1.1909563541412354,7305400,474666,0
1.2162399291992188,7305733,456000,0
1.2418313026428223,7304466,462666,0
1.267240047454834,7314800,456000,0
1.2901880741119385,7304800,442666,0
1.322155475616455,7314133,456000,0
1.3456401824951172,7304466,442666,0
1.3730294704437256,7304133,442666,0
1.3959767818450928,7304133,449333,0
1.422156810760498,7314133,449333,0
1.447183609008789,7304800,442666,0
1.4729211330413818,7304133,449333,0
1.4961936473846436,7304133,456000,0
1.5213687419891357,7304133,442666,0
1.5450921058654785,7304133,436000,0
1.573394536972046,7314133,442666,0
1.6011416912078857,7304466,449333,0
1.635481357574463,7313800,442666,0
1.6785995960235596,7176466,1022666,1
1.7173068523406982,7193533,944000,1
1.7493312358856201,7199333,813333,1
1.7761166095733643,7221733,736000,1
1.8000011444091797,7249133,702666,1
1.8259022235870361,7247200,677333,1
1.8517920970916748,7256533,657333,1
1.8794434070587158,7265266,644000,1
1.9023497104644775,7264266,612000,1
1.9290590286254883,7274600,605333,1
1.9525299072265625,7273600,585333,1
1.9803171157836914,7273266,578666,1
2.003145694732666,7272933,573333,1
2.032294511795044,7282333,573333,1
2.0572543144226074,7282333,573333,1
2.0817689895629883,7209000,866666,1
2.1061413288116455,7231133,729333,1
2.139366388320923,7273933,612000,1
2.1644067764282227,7264266,605333,1
2.191145658493042,7265600,632000,1
2.2177741527557373,7274266,612000,1
2.245448350906372,7281000,546666,1
2.2732138633728027,7296733,481333,1
2.2993435859680176,7305400,474666,1
2.3246192932128906,7295733,474666,1
2.350391387939453,7296066,481333,1
2.3730721473693848,7305133,462666,1
2.398578643798828,7304800,449333,1
2.423121690750122,7304133,449333,1
2.4492383003234863,7304133,442666,1
2.4729177951812744,7314133,436000,1
2.5002150535583496,7313800,442666,1
2.5402112007141113,7304133,436000,1
2.5921761989593506,7303466,429333,1
2.67031192779541,7183866,944000,2
2.730412244796753,7223733,801333,2
2.7623062133789062,7191933,925333,2
2.8113503456115723,7232066,749333,2
2.8403258323669434,7263933,592000,2
2.86354398727417,7272933,578666,2
2.8871397972106934,7281333,560000,2
2.915882110595703,7289733,508000,2
2.942307472229004,7295733,488000,2
2.9669172763824463,7305133,462666,2
2.9918417930603027,7305400,462666,2
3.018463373184204,7305733,474666,2
3.0434255599975586,7295733,474666,2
3.0656254291534424,7295400,474666,2
3.090085029602051,7295133,462666,2
3.1135754585266113,7304800,456000,2
3.142274856567383,7304466,449333,2
3.1671407222747803,7304466,456000,2
3.1931276321411133,7304466,456000,2
3.2442688941955566,7150400,1061333,3
3.2725648880004883,7167800,996000,3
3.305359125137329,7208666,860000,3
3.335832357406616,7231133,729333,3
3.3630259037017822,7248200,684000,3
3.3911054134368896,7256200,644000,3
3.415971040725708,7264933,618666,3
3.4420411586761475,7273933,598666,3
3.465317726135254,7273600,592000,3
3.4892656803131104,7272933,578666,3
3.513828754425049,7282666,573333,3
3.540102958679199,7281666,553333,3
3.569301128387451,7271666,560000,3
3.6004157066345215,7281666,553333,3
3.6265110969543457,7271666,546666,3
3.6599645614624023,7281333,553333,3
3.6905863285064697,7281333,546666,3
3.735903739929199,7281666,546666,3
3.7725179195404053,7200600,912000,3
3.80251145362854,7217333,820000,3
3.833220958709717,7249466,696000,3
3.8601572513580322,7231133,736000,3
3.88411808013916,7240133,722666,3
3.9095816612243652,7282000,566666,3
3.934324264526367,7289733,514666,3
3.9595658779144287,7295400,474666,3
3.981827974319458,7305133,468000,3
4.007308006286621,7295400,462666,3
4.033225774765015,7305133,462666,3
4.059098720550537,7305133,456000,3
4.082931995391846,7304466,449333,3
4.108538389205933,7303800,449333,3
4.137838840484619,7314133,436000,3
4.163055658340454,7304133,436000,3
4.187903642654419,7304133,442666,3
4.22060751914978,7304133,442666,3
4.248610496520996,7314133,436000,3
4.277836084365845,7313466,436000,3
4.316000461578369,7176800,1009333,4
4.3457207679748535,7175466,984000,4
4.369899272918701,7183533,925333,4
4.392962217330933,7224066,820000,4
4.41955304145813,7231466,749333,4
4.445300817489624,7230466,702666,4
4.470338344573975,7257866,677333,4
4.49409556388855,7257533,670666,4
4.524468898773193,7265600,632000,4
4.549793004989624,7264600,632000,4
4.5755860805511475,7264266,605333,4
4.601042985916138,7273933,598666,4
4.630493402481079,7272666,578666,4
4.6572887897491455,7209333,866666,4
4.682249546051025,7223400,781333,4
4.7058515548706055,7246866,650666,4
4.737150192260742,7264266,598666,4
4.775602102279663,7272666,560000,5
4.806599855422974,7291333,553333,5
4.834015846252441,7289066,508000,5
4.859856843948364,7295733,474666,5
4.885273218154907,7305133,468000,5
4.9119367599487305,7305133,462666,5
4.948326349258423,7304466,449333,5
4.97227144241333,7295400,468000,5
4.996156930923462,7296066,474666,5
5.025811433792114,7296733,488000,5
5.0616724491119385,7295400,481333,5
5.087315320968628,7303800,442666,5
5.112034797668457,7304133,442666,5
5.1385111808776855,7303800,442666,5
5.161936521530151,7304466,442666,5
5.187334775924683,7305133,462666,5
5.215496778488159,7295133,462666,5
5.2413599491119385,7305133,462666,5
5.267008543014526,7304466,449333,5
5.294323444366455,7304133,436000,5
5.323721647262573,7304800,449333,5
5.350167512893677,7304466,456000,5
5.377204895019531,7304800,456000,5
5.410362958908081,7314133,449333,5
5.440470218658447,7303800,449333,5
5.481638669967651,7176466,1016000,6
5.505640983581543,7175200,977333,6
5.534224987030029,7199933,905333,6
5.5613861083984375,7215400,781333,6
5.590303897857666,7248800,709333,6
5.6156251430511475,7247866,677333,6
5.641232252120972,7255866,644000,6
5.664968013763428,7264933,625333,6
5.691210985183716,7254600,612000,6
5.716525554656982,7274600,605333,6
5.750532150268555,7273933,598666,6
5.785621881484985,7273266,598666,6
5.810943603515625,7273600,585333,6
5.83577561378479,7263266,592000,6
5.860409259796143,7273600,578666,6
5.8892982006073,7273266,578666,6
5.915527105331421,7209000,840000,6
5.946246147155762,7221733,754666,6
5.978566646575928,7256200,612000,6
6.007105350494385,7256533,637333,6
6.035346508026123,7231733,736000,6
6.064171552658081,7265266,605333,6
6.090031623840332,7289733,514666,6
6.115829944610596,7295733,468000,6
6.150372743606567,7304800,462666,6
6.179957866668701,7305133,456000,6
6.20981764793396,7295733,474666,6
6.243752717971802,7295733,468000,6
6.269390821456909,7304466,456000,6
6.2970664501190186,7304466,436000,6
6.325848817825317,7303800,449333,6
6.35959529876709,7304133,449333,6
6.388371706008911,7304466,442666,6
6.419375658035278,7304466,442666,6
6.459935426712036,7159400,1068000,7
6.4842894077301025,7167466,1029333,7
6.511194229125977,7191933,912000,7
6.541893720626831,7222733,768000,7
6.574244022369385,7248533,684000,7
6.605275392532349,7256533,650666,7
6.633377313613892,7264933,618666,7
6.6596903800964355,7264266,598666,7
6.685615062713623,7273266,592000,7
6.711732864379883,7273266,585333,7
6.7364630699157715,7262933,578666,7
6.7622833251953125,7272666,585333,7
6.788476467132568,7272933,573333,7
6.81554913520813,7272333,566666,7
