angle,distance,weight
-0.36861353802120245,12.200000000000001,0.07055599664704022
-0.36477381366681494,12.600000000000001,0.06852983398609366
-0.36477381366681494,12.600000000000001,0.06852983398609366
-0.35709436495803987,12.600000000000001,0.06862807219308877
-0.3494149162492648,12.600000000000001,0.06872659245533054
-0.3378957431861022,12.600000000000001,0.06887490436523343
-0.3225368457685521,12.600000000000001,0.06907365218444865
-0.31101767270538955,12.600000000000001,0.06922346741811028
-0.29949849964222697,12.200000000000001,0.0714761743613006
-0.2918190509334519,12.200000000000001,0.071579900057441
-0.2879793265790644,12.200000000000001,0.07163187588195939
-0.2764601535159018,12.0,0.07289269196112494
-0.2611012560983517,12.0,0.07310548987620447
-0.25342180738957665,12.0,0.07321235543553277
-0.24190263432641407,12.0,0.07337324087188198
-0.22654373690886398,12.0,0.07358885794818926
-0.2111848394913139,12.0,0.07380574599862563
-0.1996656664281513,12.0,0.07396925288844419
-0.18814649336498873,12.0,0.07413348584263399
-0.17662732030182615,12.0,0.07429844970817011
-0.16894787159305108,11.3,0.07864348318826579
-0.14590952546672592,11.3,0.07899557173107918
-0.1382300767579509,11.3,0.07911363620703038
-0.12671090369478832,12.200000000000001,0.07388516456328534
-0.11519173063162573,12.600000000000001,0.07187356372624808
-0.10367255756846315,12.600000000000001,0.07203578495221626
-0.09215338450530057,13.0,0.07013591896693296
-0.08447393579652553,13.0,0.07024185031777681
-0.07295476273336295,13.0,0.07040134869060506
-0.061435589670200366,13.0,0.07056157305878673
-0.049916416607037786,13.0,0.07072252839044334
-0.034557519189487684,13.700000000000001,0.06756026783393014
-0.02687807048071264,13.700000000000001,0.06766347813748384
-0.019198621771937596,13.700000000000001,0.06776700426764339
-0.007679448708775016,13.700000000000001,0.06792288881619059
0.0038397243543875637,13.700000000000001,0.06797500982421138
0.019198621771937666,13.700000000000001,0.06776700426764339
0.026878070480712717,32.1,0.03004994346287047
0.03839724354387529,32.1,0.029981240960357272
0.04607669225265034,32.800000000000004,0.029315645223933828
0.057595865315812914,32.4,0.029599161892119155
0.06527531402458797,32.6,0.029378368318402022
0.07295476273336302,32.1,0.029777005488473438
0.08063421144213806,32.1,0.02973199713384034
0.09599310885968818,32.6,0.02920128042379209
0.11135200627723826,32.1,0.029553316153373043
0.11903145498601332,32.1,0.029508980974429572
0.1305506280491759,32.1,0.029442727060687127
0.14206980111233847,32.800000000000004,0.02876837534388196
0.15742869852988856,32.1,0.029289285541794757
0.16894787159305114,32.1,0.02922401339020149
0.1766273203018262,32.1,0.029180660006229948
0.1881464933649888,32.1,0.029115870572635705
0.19966566642815137,32.1,0.029051368203920677
0.20734511513692638,32.1,0.0290085251645006
0.21886428820008896,32.1,0.028944497015228256
0.23422318561763905,32.4,0.028600346888863225
0.24574235868080163,32.6,0.028367676800456973
0.2534218073895767,32.6,0.028326208948271602
0.2649409804527393,32.300000000000004,0.028518866727588375
0.2726204291615143,32.6,0.028223067791206133
0.2841396022246769,32.800000000000004,0.02799490649727736
0.29565877528783946,32.800000000000004,0.027934011680123726
0.31101767270538955,32.800000000000004,0.027853229493677505
0.32637657012293964,32.800000000000004,0.027772913186914577
0.3340560188317147,33.0,0.02756979360738344
0.3455751918948773,33.0,0.027510383494817697
